4506,2017-03-18,29,0.99796447774778563,0.0020355222522143871
4286,2017-03-18,29,0.99477980804539035,0.0052201919546096031
4290,2017-03-18,29,0.99981679375344878,0.00018320624655127058
4296,2017-03-18,29,0.99998949245648727,1.0507543512772218e-05
3965,2017-03-18,29,0.99745454730519989,0.0025454526948001321
3991,2017-03-18,29,4.5457014987246601e-06,0.99999545429850134
3911,2017-03-18,29,0.85218469618226667,0.14781530381773328
3906,2017-03-18,29,0.99994045888261807,5.9541117381965108e-05
3909,2017-03-18,29,0.41237444225897091,0.5876255577410292
4267,2017-03-20,29,0.99010489968749593,0.0098951003125041289
4367,2017-03-19,29,0.99674784683997231,0.00325215316002759
4155,2017-03-20,29,0.84024513002253487,0.15975486997746499
4179,2017-03-18,29,0.99289911998833746,0.0071008800116624934
4088,2017-03-18,29,0.99507642465924762,0.0049235753407525463
4238,2017-03-19,29,0.087605104921219243,0.9123948950787808
3918,2017-03-18,29,0.98608020043174283,0.013919799568257106
3966,2017-03-18,29,0.99984738250773764,0.00015261749226246505
4310,2017-03-18,29,0.98669680053596076,0.013303199464039355
4299,2017-03-18,29,0.99788813885478844,0.0021118611452115767
4291,2017-03-18,29,0.93374237614206346,0.066257623857936571
4471,2017-03-18,29,0.26309549148772854,0.73690450851227152
4370,2017-03-20,29,0.97992761431829378,0.020072385681706259
4261,2017-03-20,29,0.9820323463942896,0.017967653605710291
4266,2017-03-18,29,0.87713575063800653,0.12286424936199337
3964,2017-03-18,29,0.9977404252050881,0.0022595747949120102
4528,2017-03-18,29,0.99565477129076008,0.0043452287092399918
3908,2017-03-18,29,0.99863718736278828,0.0013628126372117113
4013,2017-03-18,29,0.56353465064785457,0.43646534935214554
4074,2017-03-18,29,0.999832659740852,0.00016734025914793183
4269,2017-03-19,29,0.99998949245648727,1.0507543512772218e-05
4427,2017-03-18,29,0.99911906198057909,0.00088093801942093551
5142,2017-03-19,29,0.85916677835758559,0.14083322164241452
5055,2017-03-19,29,0.99792969638903228,0.0020703036109676284
5144,2017-03-19,29,0.99998949245648727,1.0507543512772218e-05
4670,2017-03-18,29,0.99334626551182736,0.0066537344881725429
5115,2017-03-18,29,0.9919132243394202,0.0080867756605798313
4369,2017-03-19,29,0.99997299697165121,2.7003028348827543e-05
5065,2017-03-20,29,0.89357887573425676,0.10642112426574324
5168,2017-03-18,29,0.99952052187323137,0.00047947812676869453
5187,2017-03-19,29,0.99997279241991954,2.7207580080528604e-05
5249,2017-03-19,29,0.99998193366244936,1.8066337550648372e-05
5112,2017-03-20,29,0.99999093555426111,9.0644457387668821e-06
5255,2017-03-19,29,0.99660272550442874,0.0033972744955711584
3685,2017-03-18,29,0.97414302277679632,0.025856977223203684
6899,2017-03-19,29,0.96444885479973108,0.035551145200268974
6703,2017-03-19,29,0.98613802680600438,0.013861973193995517
10634,2017-03-18,29,0.99996626905262942,3.3730947370537247e-05
11211,2017-03-18,29,0.99998285287019406,1.7147129805922101e-05
5421,2017-03-19,29,0.99799628727541256,0.0020037127245874681
11247,2017-03-19,29,0.99996908034112864,3.0919658871373116e-05
11203,2017-03-18,29,0.99566698280297627,0.0043330171970238892
5740,2017-03-19,29,0.9870993563792837,0.01290064362071635
5501,2017-03-18,29,0.99998007477570539,1.9925224294480792e-05
12751,2017-03-18,29,0.99990741203635936,9.2587963640610517e-05
8304,2017-03-18,29,0.98273665460835424,0.017263345391645851
5349,2017-03-19,29,0.99997910782482913,2.0892175170918585e-05
11682,2017-03-18,29,0.99966133174456973,0.00033866825543027977
11734,2017-03-18,29,0.95945706574053113,0.04054293425946888
7390,2017-03-19,29,0.99970388758318074,0.00029611241681926325
8566,2017-03-19,29,0.99995457372508401,4.5426274915988102e-05
