3925,2017-04-01,30
4332,2017-04-02,30
4223,2017-04-01,30
4489,2017-04-01,30
4463,2017-04-01,30
4263,2017-04-01,30
4378,2017-04-02,30
4067,2017-04-01,30
4178,2017-04-01,30
4152,2017-04-02,30
3969,2017-04-01,30
4311,2017-04-01,30
3983,2017-04-01,30
3907,2017-04-02,30
3944,2017-04-02,30
4657,2017-04-02,30
4663,2017-04-01,30
5062,2017-04-01,30
4461,2017-04-01,30
12805,2017-04-01,30
